"Tw_id","Tweet","Label"
"576281472778182656","So if #RamzanKadyrov had #BorisNemtsov assassinated was it at the direction of Putin or is/was Putin at the direction of FSB/Kadyrov? Hmm","support"
"544303740485128194","@APH_Switzerland @PzFeed jesus and is sydney a place","commenting"
"525040767270543360","@aniekan_o sure looks like one","questioning"
"544273762921615360","@WhosFibbing @newscomauHQ what a horrible situation ...just hope it is not ISIL...it will not end well...","commenting"
"500286538878427136","@mashable Gentle giant.","commenting"
"500298399095074816",".@NBCNews why are the cops releasing this? Has nothing to do with later shooting.","commenting"
"544299831054073856","Thoughts go out to those in Sydney dealing with the 20-hostage situation “@WSJ http://t.co/RhNzKjW3Dq”","support"
"525882599294517248","@DebeeRapp Thx!","commenting"
"500289844728565760","@RT_com  More of RT reporting on American news not it's own. hmhmhmhmhm...","commenting"
"500386143943139332","@spants @Tom_sveb @rui_xu @flavius217 If he was shot in the chest or back is the biggest factor in who is right.","commenting"
"529713467184676864","Secret Prince show rumored for Toronto tonight http://t.co/GE2DFcFKLJ","support"
"501757171122839552","@tipofthemitt @WSJ You thought of that all by yourself??? Amazingly Irrelevant!!!","questioning"
"500379811974774784","@SoulRevision this can't be true....lol","commenting"
"524973362607845376","@JF_LaRue What's the reason behind the attack? @cnnbrk","questioning"
"553217937117831168","@bobbybnews @atestafyr @BreakingNews @AFP @MelissaBellF24 In America, head for the WH. Be warmly greeted.","commenting"
"525005729938554882","@LindaFrum @affanchowdhry The real hero is the soldier who lost his life doing his job and serving his country.","commenting"
"544419151973208064","@TheRihan @BBCBreaking Stockholm syndrome?  What planet are you on?","commenting"
"553507700546367488","@BBCBreaking @aqayehich follow through here","commenting"
"525023379481313281","@Cameron_Gray @globeandmail Rest In Peace Soldier and God Bless You.","commenting"
"544302024352092162","@PzFeed @Ghospel oh cock","commenting"
"525061525409525760","@Telegraph RIP","commenting"
"553502205748080640","@bbcbreaking I don't think these type of Muslims know what the word ""martyr"" means.","commenting"
"525027625329508352","@CP24 RIP","commenting"
"544272825268183041","@Breaking911 @Cameron_Gray Looks like a job for Special Ops. Prayers for the hostages.","commenting"
"525009240772317184","@darrellbricker @JRMarlow @SeanOsmar The soldier on the right is the one who http://t.co/o5JIIE8Vu9 taken by visitor moments before shooting","commenting"
"500382947229581312","@NerdyWonka no they did not","denying"
"544292833042374656","@WSJ @maybe Sydney needs to borrow some guns??","commenting"
"544292125102587904","@TheAnonMessage","questioning"
"524960097563590656","@cnnbrk So sad. This is not right.

#PrayForOttawa 
#Ottawa 
#ottawashooting 
#CanadaShooting","support"
"524972276345622528","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Justins' new book spoiler alert. ""My dad was famous...the end""","commenting"
"524937325932212224","@Ahmed__Hussain_ @ummsalama15_ There is no media blackout against IS in the US. Please open a newspaper for a change.","commenting"
"553221961740857344","@hanibathish @Colvinius @MartinRJay Thanks for the info. Is your server lagging?","commenting"
"544273878668050432","@DailyMailAU @MailOnline If they only knew that ISIS was created by the American government.","commenting"
"500283216847446016","@TheAnonMessage2 this guy is way fatter than mike","commenting"
"525068703109758977","@Telegraph @JamesMoore_org heartbreaking!","commenting"
"544282322779250688","@PzFeed not the Islamic flag.....","denying"
"544315647182651392","@ZZiillaa @jewelsparkle3 @7NewsSydney @Y7News She'll repeat every thing as if we're all stupid.","commenting"
"500283799708499969","@TheAnonMessage2 Now I dont even believe they gave the right name of the officer.one lie leads to another and another..they r buried in lies","commenting"
"544515461694889985","@DailyMailAU @MailOnline http://t.co/67miotqS6O","commenting"
"544511082472415232","@BBCBreaking","commenting"
"553508940634673152","@cnni chai....by claiming innocent lives? that's really Awkward!","commenting"
"524980744658382848","#RCMP to hold news conference on #Ottawa shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://t.co/kngapKTSCe","support"
"544365684382126082","@princekhattab @thearmoredpig i thought head band reads: if u can read this it's well within range of your rifle.","commenting"
"544306589252198400","@DailyMailAU @tyrannywatch The West, wake up! https://t.co/MYDD6nAfX1","commenting"
"544364150319611904","@COMINT_AU @DrYobbo @alfinitum surge pricing is automated. When we became aware of the situation we capped surge &amp; made trips free.","commenting"
"544520850779549697","@vanilIapayne @Angus_OL people escaping and it's all over mow","commenting"
"500303419027247104","@InfectiousChris lmap research before tweeting? pfft if anything this entire mess had showed research is the last thing people use","commenting"
"544299543899435008","@FoxNews If this is being done by a terrorist group with ties to another foreign nation, that foreign nation needs to be blown up.","commenting"
"553596772401299456","“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/M54YAHG6kO”","support"
"499447388025921536","@clydetheslyde @SacJim2012 won't release the name of the cop who did the shooting &amp; have not spoke to the witnesses..#BuyingTime","commenting"
"544395898907013120","@cnni he couldn't make his own eh? he needs some diapers and wet napkins as well I'd say.","commenting"
"553587882741747713","@Callum_SR @AFP Callum I'm so happy I was so scared!! Thanks for the support","commenting"
"553588570368532480","@HuffingtonPost great news! No trial, no taxpayer money spent to support them.","commenting"
"576756436321071104","@karmacamilleon1 @irishspy @jimgeraghty http://t.co/gn4UKTqXJj","commenting"
"524957484336041984","RT @BBCBreaking #Shots at 3 #Ottawa sites -National War Memorial, Parliament Hill, and Rideau shopping centre http://t.co/GF5Gt9D5uB #FB","commenting"
"553554289835376643","@rachelfromohio @ShirazMaher Officials have apparently confirmed that the deli is linked to #CharlieHebdo &amp; killing of officer.","denying"
"544351106000625664","@lucethoughts @Xenojay have they shot them","commenting"
"524951486338715648","@povprod @cnnbrk @DamoSpin They have - however - confirmed 3 separate shootings. So there's that.","support"
"544514197665492994","@guardiannews @robcrilly #illridewithyou all the way from Pakistan","commenting"
"500402902662262784","@Tom_sveb @jlpauk @rui_xu @flavius217 Simple: Mike Brown was Inspector Gadget.","commenting"
"500277616587587584","@ReutersUS http://t.co/Fmb6dDwOEL","support"
"544520773567008768","@Joyce_Karam @eottolenghi Apparently he was out on bail! Some judge has questions to answer.","commenting"
"524943514686464000","“@globeandmail: Attack on Parliament: Soldier shot; gunman on the loose: http://t.co/tIHEot5TXR http://t.co/HqN84tRbcT”","support"
"544520421479956481","@Angus_OL I'm fucking traumatized","commenting"
"544513980195430400","@guardiannews thanks so much for sharing. Just added it here: https://t.co/vvZlFxK6Gi http://t.co/P8oNkgJr8p","commenting"
"529654399455727617","@CTVNews I guess it's no longer a surprise.","commenting"
"524925730053181440","Shooter still on loose after uniformed soldier shot at #Ottawa's War Memorial, across road from Parliament. MP's being taken out of offices.","support"
"544272007013994496","@KristyMayr7 @worstbloke sorry - how do you know it's an ISIS flag? Can you actually confirm that?","questioning"
"552852606234947584","@norton_anorton @Slate the outbidding scenario as talked about by @MiaMBloom @selectedwisdom @intelwire","commenting"
"553228413922967552","@ArmedResearch @_batou_ RIP","commenting"
"500286345668202497","@IamLaurenGill @DIANAZOGA Exactly","support"
"544519398543724544","“@AusNewsNetwork: #BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.” Please no","commenting"
"524930718645092353","Christ. Ottawa friends, stay safe ❤️ ""@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/dNA1GVgARg”","commenting"
"553549686129561600","UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2","support"
"553535415073132544","@AFP 5 hostages (including women and childs)","commenting"
"500321405540786176","@dissuade I believe I read something like Ferguson is 29% white but the PD is 94% white.","commenting"
"552792351413133312","“@guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo  http://t.co/6D2Z9UEwnx” - just horrific","commenting"
"553516393791238145","@SkyNewsBreak at least it hasn't been forgotten... there's been so little coverage, no mention of finding the shooter that escaped!!","commenting"
"500328018087514112","@AngryBlackLady dm","commenting"
"544312916410114048","@NijatK @Simbad_Reb From: A video game playing gun-owner who has never shot anyone.","commenting"
"544325472906403841","@mashable Whaaaat? Is @Uber trying to ""shoot the moon"" when it comes to PR?","denying"
"524992137260453888","RT @CBSNews: Police believe 3 gunmen were involved in shootings in Ottawa and are looking for two shooters. http://t.co/ezPjE4zAcW","support"
"553165669043548160","@SkyNews Don't think they were trying to change the world,revenge was there motive","commenting"
"544482919595511808",". @tikikate has claimed @CBSThisMorning aired one of the hostage videos. #SydneySiege #MartinPlace","support"
"500259034755526656","@USATODAY The #Ferguson police department is incompetent. Why would you give 12 hours notice of releasing the officers name? Builds hype","commenting"
"500329247148609536","@zellieimani Not a damn one.","denying"
"553505371260588032","@RT_com dying in  the business of killing people is the basis for martydom?
#CharlieHebdo","commenting"
"524972195978964993","@LindaFrum @LeBlancJpl @affanchowdhry good for Vickers","support"
"500332933098385408","If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #Ferguson","commenting"
"500282232855334912","@scATX You are supposed to not be biased when you're a journalist. Glad you can come up with that decision without knowing all the facts","denying"
"544342570151579650","@life19082492084 Same people pro do sweet all but moan on social media about how terrible everyone else is.. And yes irony burning my end.","commenting"
"544527922837479425","@Joyce_Karam @LibyaLiberty Lots of fancy words being used to describe him. I say - sick, deranged, *expletive* looking for ""suicide by cop"".","support"
"552811835057909761","@RT_com 
     ISLAMIC SCHOLARS SHOULD COME FORWARD TO END 'JIHAD' !
       IT IS INHUMAN &amp; WOULD DESTROY THE CREDIBILITY OF ISLAM !","support"
"499366666300846081","Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj","support"
"500290845166542850","@RemarkablyDope @TheAnonMessage2 my God @stlcountypd sucks","commenting"
"521373767130710016","“@FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://t.co/5izSo4f134”","support"
"500323822730747904","@AkaDimiX @140elect It's abt being fearful something bad could happen to you. A little kid is not reasonable fear. A dude taller than u, yes","commenting"
